budget_id,period_month,article,section,plan_eur,fact_eur,variance_eur,variance_pct,plan_rub_fx100,fact_rub_fx100,opex_bucket_map,source_file,source_file_id,unit_assumption,so_t
BUD2026,2026-02,Salon+Shop,income,250000.0,200940.0,-49060.0,-19.6,25000000.0,20094000.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Salon+Shop,income,250000.0,150875.0,-99125.0,-39.6,25000000.0,15087500.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Salon+Shop,income,270000.0,278197.0,8197.0,3.0,27000000.0,27819700.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Salon+Shop,income,210000.0,161608.0,-48392.0,-23.0,21000000.0,16160800.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Salon+Shop,income,200000.0,,,,20000000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Salon+Shop,income,250000.0,,,,25000000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Salon+Shop,income,150000.0,,,,15000000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Salon+Shop,income,200000.0,,,,20000000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Salon+Shop,income,250000.0,,,,25000000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,Salon+Shop,income,250000.0,,,,25000000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Salon+Shop,income,450000.0,,,,45000000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,ИМ,income,11000.0,15623.8,4623.8,42.0,1100000.0,1562380.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,ИМ,income,12000.0,7612.0,-4388.0,-36.6,1200000.0,761200.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,ИМ,income,19000.0,6365.0,-12635.0,-66.5,1900000.0,636500.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,ИМ,income,22000.0,31791.0,9791.0,44.5,2200000.0,3179100.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,ИМ,income,18000.0,12254.0,-5746.0,-31.9,1800000.0,1225400.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,ИМ,income,19000.0,,,,1900000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,ИМ,income,18000.0,,,,1800000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,ИМ,income,19000.0,,,,1900000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,ИМ,income,23000.0,,,,2300000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,ИМ,income,22000.0,,,,2200000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,ИМ,income,25000.0,,,,2500000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,ИМ,income,32000.0,,,,3200000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,СИЗОНС,income,22500.0,,,,2250000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,СИЗОНС,income,22500.0,,,,2250000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,СИЗОНС,income,22500.0,,,,2250000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,СИЗОНС,income,22500.0,,,,2250000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Культура ковров (роялти 30%),income,30000.0,,,,3000000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Культура ковров (роялти 30%),income,30000.0,,,,3000000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Культура ковров (роялти 30%),income,30000.0,,,,3000000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,ЦУМ,income,23000.0,32783.01,9783.01,42.5,2300000.0,3278301.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,ЦУМ,income,20000.0,9842.89,-10157.11,-50.8,2000000.0,984289.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,ЦУМ,income,27000.0,18433.0,-8567.0,-31.7,2700000.0,1843300.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,ЦУМ,income,23000.0,19128.0,-3872.0,-16.8,2300000.0,1912800.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,ЦУМ,income,19000.0,14549.0,-4451.0,-23.4,1900000.0,1454900.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,ЦУМ,income,17000.0,,,,1700000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,ЦУМ,income,24000.0,,,,2400000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,ЦУМ,income,23000.0,,,,2300000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,ЦУМ,income,25000.0,,,,2500000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,ЦУМ,income,23000.0,,,,2300000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,ЦУМ,income,21000.0,,,,2100000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,ЦУМ,income,35000.0,,,,3500000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Расходы,expense,113422.9967,172946.068,59523.07,52.5,11342299.67,17294606.8,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Расходы,expense,235842.79,203821.0,-32021.79,-13.6,23584279.0,20382100.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Расходы,expense,239291.18209999998,191138.0,-48153.18,-20.1,23929118.21,19113800.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Расходы,expense,294951.363,276561.0,-18390.36,-6.2,29495136.3,27656100.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Расходы,expense,222146.22999999998,247771.0,25624.77,11.5,22214623.0,24777100.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Расходы,expense,271915.28,,,,27191528.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Расходы,expense,274900.9639,,,,27490096.39,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Расходы,expense,191157.2758,,,,19115727.58,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Расходы,expense,211830.1251,,,,21183012.51,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Расходы,expense,266484.0821,,,,26648408.21,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,Расходы,expense,195183.1546,,,,19518315.46,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Расходы,expense,315766.3092,,,,31576630.92,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Собственники,expense,25000.0,6395.0,-18605.0,-74.4,2500000.0,639500.0,INTERNAL_TRANSFER_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Собственники,expense,25000.0,6127.0,-18873.0,-75.5,2500000.0,612700.0,INTERNAL_TRANSFER_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Собственники,expense,45000.0,24073.0,-20927.0,-46.5,4500000.0,2407300.0,INTERNAL_TRANSFER_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Собственники,expense,25000.0,59589.0,34589.0,138.4,2500000.0,5958900.0,INTERNAL_TRANSFER_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Собственники,expense,25000.0,56611.0,31611.0,126.4,2500000.0,5661100.0,INTERNAL_TRANSFER_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Собственники,expense,45000.0,,,,4500000.0,,INTERNAL_TRANSFER_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Собственники,expense,35000.0,,,,3500000.0,,INTERNAL_TRANSFER_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Собственники,expense,30000.0,,,,3000000.0,,INTERNAL_TRANSFER_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Собственники,expense,45000.0,,,,4500000.0,,INTERNAL_TRANSFER_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Собственники,expense,25000.0,,,,2500000.0,,INTERNAL_TRANSFER_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,Собственники,expense,30000.0,,,,3000000.0,,INTERNAL_TRANSFER_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Собственники,expense,45000.0,,,,4500000.0,,INTERNAL_TRANSFER_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Аренда помещений (вкл. страхование),expense,8800.0,5066.0,-3734.0,-42.4,880000.0,506600.0,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Аренда помещений (вкл. страхование),expense,8800.0,12265.0,3465.0,39.4,880000.0,1226500.0,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Аренда помещений (вкл. страхование),expense,8800.0,6981.0,-1819.0,-20.7,880000.0,698100.0,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Аренда помещений (вкл. страхование),expense,8800.0,11931.0,3131.0,35.6,880000.0,1193100.0,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Аренда помещений (вкл. страхование),expense,8800.0,8824.0,24.0,0.3,880000.0,882400.0,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Аренда помещений (вкл. страхование),expense,8800.0,,,,880000.0,,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Аренда помещений (вкл. страхование),expense,8800.0,,,,880000.0,,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Аренда помещений (вкл. страхование),expense,8800.0,,,,880000.0,,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Аренда помещений (вкл. страхование),expense,8800.0,,,,880000.0,,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Аренда помещений (вкл. страхование),expense,8800.0,,,,880000.0,,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,Аренда помещений (вкл. страхование),expense,8800.0,,,,880000.0,,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Аренда помещений (вкл. страхование),expense,9900.0,,,,990000.0,,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,"Расходы на помещения (ремонт, коммуналка)",expense,4000.0,1243.0,-2757.0,-68.9,400000.0,124300.0,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,"Расходы на помещения (ремонт, коммуналка)",expense,4000.0,4105.0,105.0,2.6,400000.0,410500.0,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,"Расходы на помещения (ремонт, коммуналка)",expense,4000.0,4935.0,935.0,23.4,400000.0,493500.0,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,"Расходы на помещения (ремонт, коммуналка)",expense,4000.0,4503.0,503.0,12.6,400000.0,450300.0,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,"Расходы на помещения (ремонт, коммуналка)",expense,4000.0,4729.0,729.0,18.2,400000.0,472900.0,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,"Расходы на помещения (ремонт, коммуналка)",expense,4000.0,,,,400000.0,,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,"Расходы на помещения (ремонт, коммуналка)",expense,4000.0,,,,400000.0,,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,"Расходы на помещения (ремонт, коммуналка)",expense,4000.0,,,,400000.0,,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,"Расходы на помещения (ремонт, коммуналка)",expense,4000.0,,,,400000.0,,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,"Расходы на помещения (ремонт, коммуналка)",expense,4000.0,,,,400000.0,,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,"Расходы на помещения (ремонт, коммуналка)",expense,4000.0,,,,400000.0,,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,"Расходы на помещения (ремонт, коммуналка)",expense,4000.0,,,,400000.0,,RENT,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,"Производство продукции (аутсорсинг), в т.ч.:",expense,14050.0,9618.21,-4431.79,-31.5,1405000.0,961821.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,"Производство продукции (аутсорсинг), в т.ч.:",expense,19400.0,7429.0,-11971.0,-61.7,1940000.0,742900.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,"Производство продукции (аутсорсинг), в т.ч.:",expense,15850.0,13077.0,-2773.0,-17.5,1585000.0,1307700.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,"Производство продукции (аутсорсинг), в т.ч.:",expense,18350.0,10670.0,-7680.0,-41.9,1835000.0,1067000.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,"Производство продукции (аутсорсинг), в т.ч.:",expense,20200.0,12413.0,-7787.0,-38.5,2020000.0,1241300.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,"Производство продукции (аутсорсинг), в т.ч.:",expense,20700.0,,,,2070000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,"Производство продукции (аутсорсинг), в т.ч.:",expense,16200.0,,,,1620000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,"Производство продукции (аутсорсинг), в т.ч.:",expense,14600.0,,,,1460000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,"Производство продукции (аутсорсинг), в т.ч.:",expense,13600.0,,,,1360000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,"Производство продукции (аутсорсинг), в т.ч.:",expense,13250.0,,,,1325000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,"Производство продукции (аутсорсинг), в т.ч.:",expense,15250.0,,,,1525000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,"Производство продукции (аутсорсинг), в т.ч.:",expense,12250.0,,,,1225000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,производство МД (Мокеева+Жукова),expense,5500.0,1236.21,-4263.79,-77.5,550000.0,123621.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,производство МД (Мокеева+Жукова),expense,5500.0,4092.0,-1408.0,-25.6,550000.0,409200.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,производство МД (Мокеева+Жукова),expense,8000.0,10976.0,2976.0,37.2,800000.0,1097600.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,производство МД (Мокеева+Жукова),expense,10500.0,7661.0,-2839.0,-27.0,1050000.0,766100.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,производство МД (Мокеева+Жукова),expense,10000.0,8110.0,-1890.0,-18.9,1000000.0,811000.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,производство МД (Мокеева+Жукова),expense,10500.0,,,,1050000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,производство МД (Мокеева+Жукова),expense,6000.0,,,,600000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,производство МД (Мокеева+Жукова),expense,6500.0,,,,650000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,производство МД (Мокеева+Жукова),expense,3500.0,,,,350000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,производство МД (Мокеева+Жукова),expense,6500.0,,,,650000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,производство МД (Мокеева+Жукова),expense,8500.0,,,,850000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,производство МД (Мокеева+Жукова),expense,8000.0,,,,800000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,производство Площадки+ИМ (Меркушина),expense,8550.0,8382.0,-168.0,-2.0,855000.0,838200.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,производство Площадки+ИМ (Меркушина),expense,13900.0,3337.0,-10563.0,-76.0,1390000.0,333700.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,производство Площадки+ИМ (Меркушина),expense,7850.0,2101.0,-5749.0,-73.2,785000.0,210100.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,производство Площадки+ИМ (Меркушина),expense,7850.0,3009.0,-4841.0,-61.7,785000.0,300900.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,производство Площадки+ИМ (Меркушина),expense,10200.0,4303.0,-5897.0,-57.8,1020000.0,430300.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,производство Площадки+ИМ (Меркушина),expense,10200.0,,,,1020000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,производство Площадки+ИМ (Меркушина),expense,10200.0,,,,1020000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,производство Площадки+ИМ (Меркушина),expense,8100.0,,,,810000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,производство Площадки+ИМ (Меркушина),expense,10100.0,,,,1010000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,производство Площадки+ИМ (Меркушина),expense,6750.0,,,,675000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,производство Площадки+ИМ (Меркушина),expense,6750.0,,,,675000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,производство Площадки+ИМ (Меркушина),expense,4250.0,,,,425000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Производство продукции (за рубежом),expense,10000.0,,,,1000000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Производство продукции (за рубежом),expense,,0.0,,,,0.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Производство продукции (за рубежом),expense,,0.0,,,,0.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Производство продукции (за рубежом),expense,10000.0,,,,1000000.0,,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,"Материалы (ткани, фурнитура), в т.ч.:",expense,2500.0,2108.238,-391.76,-15.7,250000.0,210823.8,MATERIALS_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,"Материалы (ткани, фурнитура), в т.ч.:",expense,30350.0,6049.0,-24301.0,-80.1,3035000.0,604900.0,MATERIALS_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,"Материалы (ткани, фурнитура), в т.ч.:",expense,29350.0,7695.0,-21655.0,-73.8,2935000.0,769500.0,MATERIALS_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,"Материалы (ткани, фурнитура), в т.ч.:",expense,19700.0,22267.0,2567.0,13.0,1970000.0,2226700.0,MATERIALS_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,"Материалы (ткани, фурнитура), в т.ч.:",expense,20700.0,9313.0,-11387.0,-55.0,2070000.0,931300.0,MATERIALS_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,"Материалы (ткани, фурнитура), в т.ч.:",expense,21100.0,,,,2110000.0,,MATERIALS_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,"Материалы (ткани, фурнитура), в т.ч.:",expense,17600.0,,,,1760000.0,,MATERIALS_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,"Материалы (ткани, фурнитура), в т.ч.:",expense,4250.0,,,,425000.0,,MATERIALS_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,"Материалы (ткани, фурнитура), в т.ч.:",expense,25250.0,,,,2525000.0,,MATERIALS_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,"Материалы (ткани, фурнитура), в т.ч.:",expense,13000.0,,,,1300000.0,,MATERIALS_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,"Материалы (ткани, фурнитура), в т.ч.:",expense,4000.0,,,,400000.0,,MATERIALS_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,"Материалы (ткани, фурнитура), в т.ч.:",expense,5000.0,,,,500000.0,,MATERIALS_MEMO,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Производство МД,expense,2500.0,1814.0,-686.0,-27.4,250000.0,181400.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Производство МД,expense,22000.0,5877.0,-16123.0,-73.3,2200000.0,587700.0,OUTSOURCE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
