edge_id,counterparty_id,supplier_name,inn,bank_payment_id,payment_date,period_month,amount,purpose,source_bank
SE-8a963eb833e6db8d,CP-c7770db276a153eb,Солстудио Индастри ООО,9710053042,a932a10a3c7961ed,2025-10-02,2025-10,80802.0,"Предоплата 60% по сч. 28565 SIF от 30.09.2025 г. за ткань синтетическую, платок В т.ч. НДС 20% - 13 467,00 руб.",VTB
SE-c4c13dc5e49c53d6,CP-c7770db276a153eb,Солстудио Индастри ООО,9710053042,35a7378cf3e03d78,2025-10-16,2025-10,51564.0,"Предоплата 40% по сч. 28565 SIF от 30.09.2025 г. за ткань синтетическую, платок В т.ч. НДС 20% - 8 594,00 руб.",VTB
SE-e3878eb0997afcb9,CP-c7770db276a153eb,Солстудио Индастри ООО,9710053042,45b4b9f92ade34a4,2025-10-23,2025-10,178750.0,"Предоплата 50% по сч. 28555 NIF01 от 23.10.2025 г. за ткань натуральную с дизайном (платки) В т.ч. НДС 20% - 29 791,67 р",VTB
SE-81e338a22e0895c7,CP-c7770db276a153eb,Солстудио Индастри ООО,9710053042,76eb1c522ecd9038,2025-10-23,2025-10,321300.0,"Оплата по сч. 28555 NMF от 21.10.2025 г. за ткань натуральную с дизайном В т.ч. НДС 20% - 53 550,00 руб.",VTB
SE-23eefdd6ff876b75,CP-c7770db276a153eb,Солстудио Индастри ООО,9710053042,8364390022aac322,2025-12-03,2025-12,178750.0,"Оплата по сч. 28555 NIF02 от 03.12.2025 г. за ткань натуральную с дизайном (платки) В т.ч. НДС 20% - 29 791,67 руб.",VTB
SE-37c817da69bc8b56,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,276b7b0bc08a741c,2024-04-26,2024-04,1200000.0,единый налоговый платеж НДС не облагается,ALFA
SE-94bc057466839a55,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,9a70e17f49675418,2024-07-25,2024-07,900000.0,единый налоговый платеж (НДФЛ за июль и УСН за 2кв). НДС не облагается,ALFA
SE-415ac97407d49d5d,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,a3040880417061b2,2024-07-29,2024-07,324046.21,единый налоговый платеж (страх.взносы за июнь). НДС не облагается,ALFA
SE-a37b222fa30fd173,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,166aa97802326514,2024-07-29,2024-07,86435.0,единый налоговый платеж (НДФЛ за июль и УСН за 2кв). НДС не облагается,ALFA
SE-6ee28e37566ad185,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,5a26e1087d422e43,2024-08-26,2024-08,120604.61,единый налоговый платеж (налоги за июль) НДС не облагается,ALFA
SE-24fa41d94c75d95c,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,6729b3559da8c4b8,2024-10-25,2024-10,900000.0,единый налоговый платеж (НДФЛ за июль и УСН за 2кв). НДС не облагается,ALFA
SE-e4172dcf51535ef0,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,30eacee435cf853e,2024-10-28,2024-10,142460.0,единый налоговый платеж (доплата УСН авансов за 1 кв). НДС не облагается,ALFA
SE-e6dff0d66d753103,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,88e61422cbfcf17c,2024-10-28,2024-10,207506.0,единый налоговый платеж (УСН за 2кв). НДС не облагается,ALFA
SE-691784dbab728397,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,52753561f1242a79,2024-12-17,2024-12,450144.8,"единый налоговый платеж (страх.взн за нояб, НДФЛ декабрь). НДС не облагается",ALFA
SE-b228965680612227,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,28a26ec1878ab945,2024-12-24,2024-12,444620.0,"единый налоговый платеж (страх.взн, НДФЛ декабрь). НДС не облагается",ALFA
SE-5bae07b99ce023a1,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,000030c17b59e27a,2025-04-23,2025-04,365708.68,"единый налоговый платеж (страх.взн март, НДФЛ апрель). НДС не облагается",ALFA
SE-43bd2b5ffeaa565b,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,2e692e7b2c032bb8,2025-04-29,2025-04,741000.0,единый налоговый платеж НДС не облагается,ALFA
SE-9e1ad698fd509786,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,443d195b8706417b,2025-07-28,2025-07,1645553.0,"единый налоговый платеж (УСН за 2 кв, НДС 1/3 за 2 кв). НДС не облагается",ALFA
SE-82f10fbc2460c77a,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,c660265c10c1f214,2025-07-28,2025-07,426175.57,"единый налоговый платеж (НДФЛ июль, страх.взн за июнь) НДС не облагается",ALFA
SE-cfdb6198510efa31,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,bc02b06fc1e6ea56,2025-08-27,2025-08,534202.0,единый налоговый платеж (НДС 1/3 за 2кв.2025). НДС не облагается,ALFA
SE-fc68e3ccdc2663a1,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,e651ee66aba7092c,2025-10-28,2025-10,797342.12,единый налоговый платеж (УСН за 3 кв.) НДС не облагается,ALFA
SE-53bee64656683ddc,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,8d19381055f14e18,2025-10-28,2025-10,444930.0,единый налоговый платеж (1/3НДС за 3 кв). НДС не облагается,ALFA
SE-bdb2f732a1ff1505,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,5097db93ee1fe65a,2025-11-28,2025-11,444930.0,единый налоговый платеж (1/3НДС за 3 кв). НДС не облагается,ALFA
SE-13d510c9fce17bd2,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,41e3430250a8f449,2025-12-24,2025-12,612859.1,"единый налоговый платеж (НДФЛ за декабрь, страх.взносы за ноябрь). НДС не облагается",ALFA
SE-ff08e242cb289c17,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,2329e56cd3b76db2,2025-12-25,2025-12,444930.0,единый налоговый платеж (1/3НДС за 3 кв). НДС не облагается,ALFA
SE-2d44fcbf0b485a19,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,67bad9927cf342ea,2026-01-27,2026-01,260000.0,единый налоговый платеж (1/3НДС за 4 кв). НДС не облагается,ALFA
SE-48003eabd82f5d03,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,1e5a0ff7a96c08bb,2026-01-29,2026-01,370000.0,единый налоговый платеж (1/3НДС за 4 кв). НДС не облагается,ALFA
SE-f28c42520ff0fccd,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,1920eef3a4b553a3,2026-03-02,2026-03,150000.0,единый налоговый платеж (1/3НДС за 4 кв). НДС не облагается,ALFA
SE-77d498ad0ce82d76,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,9acfd6668d6236ef,2026-03-02,2026-03,658887.0,единый налоговый платеж (страх взносы за январь 2026). НДС не облагается,ALFA
SE-e2a014bfe9b976f6,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,77cea5123ca305dc,2026-03-27,2026-03,721079.0,единый налоговый платеж (НДС 1/3 за 4 кв. 2025). НДС не облагается,ALFA
SE-c97e0a96880d9502,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,981cc587508df977,2026-03-27,2026-03,1110917.39,"единый налоговый платеж (страх взносы за февраль 2026, НДФЛ за март). НДС не облагается",ALFA
SE-aa3f6393f7f8f572,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,90c568802ac047fd,2026-04-28,2026-04,1256587.0,единый налоговый платеж (УСН за 2025 год). НДС не облагается,ALFA
SE-78ad77dbe3e721d8,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,b5ecd6a7a992860b,2026-04-28,2026-04,300888.0,единый налоговый платеж (страх.взносы 1% свыше 300тр за 2025 г ). НДС не облагается,ALFA
SE-4bd8444dbd33edab,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,dbf66024c767d72b,2026-05-28,2026-05,1151180.13,"единый налоговый платеж (НДФЛ за май, страх.взносы за апрель 2026). НДС не облагается",ALFA
SE-3046a6b1e76b46a5,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,92c357aa16343d88,2026-05-28,2026-05,481001.0,единый налоговый платеж (НДС 1/3 за 1 кв. 2026). НДС не облагается,ALFA
SE-56cda4a37b5be4c5,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,1f4081ce7970f670,2026-06-15,2026-06,179748.0,единый налоговый платеж (НДС 1/3 за 1 кв. 2026). НДС не облагается,ALFA
SE-a2c9ea1120e89223,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,c47a655f83d0ab10,2024-01-15,2024-01,57465.0,Единый налоговый платеж (НДФЛ за январь),VTB
SE-7d8fe2a25090ef3a,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,5fff3a29936120ef,2024-02-06,2024-02,5987.0,Единый налоговый платеж (НДФЛ за январь),VTB
SE-745420ba42847525,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,63ef3cced95d9aa6,2024-02-06,2024-02,406816.68,"Единый налоговый платеж (страх.взносы за январь, УСН за 4 кв. 2023)",VTB
SE-288294413357014c,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,f96b1db168fcf306,2024-02-15,2024-02,130059.0,Единый налоговый платеж (НДФЛ за февраль 2024),VTB
SE-ba4d956b29171822,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,8b2324a78d5d9bc0,2024-03-24,2024-03,383983.47,"Единый налоговый платеж (НДФЛ за март, страх. взн за февраль 2024)",VTB
SE-a53dcb43a3dc9ea9,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,b04171adc4a03df8,2024-03-27,2024-03,2080.0,Единый налоговый платеж (НДФЛ за март 2024),VTB
SE-86e075173ac5d42b,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,0dcf8c42741ee632,2024-04-08,2024-04,30476.0,Единый налоговый платеж,VTB
SE-86ccb2f4f28f67d8,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,debcb8ffe92bcfa1,2024-04-13,2024-04,113738.0,Единый налоговый платеж (УСН1кв и тр.налог),VTB
SE-786391f3082957d1,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,b1f031ab8e2f68a3,2024-04-24,2024-04,113980.0,Единый налоговый платеж (НДФЛ за апрель 2024),VTB
SE-e6e4b9c1d09f7fbd,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,a60f28470a584130,2024-04-27,2024-04,246889.34,Единый налоговый платеж (страх.взн за март 2024),VTB
SE-489e4691a23048eb,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,3efef0c9f976bba4,2024-05-21,2024-05,70300.0,Единый налоговый платеж (требование 5143),VTB
SE-548bb93d418251ec,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,8865e3e0a5fb2fb2,2024-05-24,2024-05,250000.0,Единый налоговый платеж (НДФЛ за май и страх. взн за апрель 2024),VTB
SE-25d72a332ea061db,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,3ad5ffe25b4c7fea,2024-06-13,2024-06,7288.63,Единый налоговый платеж,VTB
SE-1b9b071788e8f765,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,e5bf2b6250740b9c,2024-07-02,2024-07,14132.0,Единый налоговый платеж (НДФЛ),VTB
SE-35531345736a109e,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,a050bb5d7cad528a,2024-07-10,2024-07,292596.42,Единый налоговый платеж (НДФЛ и страх. взносы) по Требованию № 9014,VTB
SE-3f8d245642952f62,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,674b2c4c484d2c9b,2024-07-23,2024-07,230540.0,"Единый налоговый платеж (НДФЛ, УСН 2 кв, тр. налог)",VTB
SE-9737031fc28abf82,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,822a0dfb728615ef,2024-07-29,2024-07,191211.06,Единый налоговый платеж (страх.взносы за июнь),VTB
SE-7b45150b411ff637,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,ba35d3b420ecfe02,2024-08-01,2024-08,10163.0,Единый налоговый платеж (НДФЛ июль),VTB
SE-c116b4a9f075b6dc,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,538bf69924f53fa6,2024-08-26,2024-08,280128.51,"Единый налоговый платеж (НДФЛ авг, страх. взносы июль)",VTB
SE-cebbcbc861ab49c9,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,65debe52907ed5c8,2024-09-12,2024-09,2600.0,"Единый налоговый платеж (НДФЛ, пени)",VTB
SE-d623e67462729f61,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,b60883a4c91fa8d3,2024-09-26,2024-09,240044.94,"Единый налоговый платеж (НДФЛ сент, страх. взносы авг)",VTB
SE-0737d87200206830,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,a78662a642fd5b7a,2024-10-23,2024-10,360000.0,"Единый налоговый платеж (НДФЛ окт, страх. взносы сент, тр.налог, УСН)",VTB
SE-8e28b83d2a6631c5,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,80e01f7b4cb522ce,2024-10-25,2024-10,54662.83,Единый налоговый платеж (доплата УСН 3 кв 2024),VTB
SE-6f24407b9c2f78f6,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,d99538c86648fa5a,2024-10-29,2024-10,2785.0,Единый налоговый платеж,VTB
SE-a2f395204f937fa5,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,8d4484d25bae3b20,2024-11-24,2024-11,145540.0,Единый налоговый платеж (НДФЛ за ноябрь),VTB
SE-2f0fd7d6c52a13e0,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,330590b5d1686952,2024-11-26,2024-11,221947.08,Единый налоговый платеж (страх.взносы за окт),VTB
SE-5a995a03e3351d1e,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,5cd78539ce601ef4,2024-12-24,2024-12,361821.24,"Единый налоговый платеж (страх.взносы за ноябрь, НДФЛ за дек)",VTB
SE-c58a0a01a3bdf954,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,16a9bf5307efad03,2024-12-28,2024-12,9743.1,Единый налоговый платеж (штраф по реш. 6498 от 13.12.2024),VTB
SE-673a597ccfdef710,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,b65410131828660f,2024-12-28,2024-12,127825.0,Единый налоговый платеж (НДФЛ за дек),VTB
SE-f956825678f18086,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,ff9a34f83cf74a81,2025-01-27,2025-01,258746.63,"Единый налоговый платеж (НДФЛ за янв, страх. взн. за дек)",VTB
SE-a837b75e1e48ad56,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,b60a100cab473ed4,2025-02-05,2025-02,127017.0,Единый налоговый платеж (НДФЛ за янв),VTB
SE-34e795fab24d8d26,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,613985bdd8c7b1f2,2025-02-17,2025-02,286430.54,"Единый налоговый платеж (НДФЛ за февр, страх.взн. за янв, тр.налог за 4кв)",VTB
SE-59ffee8e1953360c,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,0978170e8a74621b,2025-03-18,2025-03,117389.0,Единый налоговый платеж (УСН 4 кв 2024),VTB
SE-b0e56093e0a3511e,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,bafeb730a59af126,2025-03-27,2025-03,367351.2,"Единый налоговый платеж (НДФЛ за март, страх. взн за февр)",VTB
SE-693941d7325d1889,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,2dda8fad6cb9de2f,2025-04-11,2025-04,121101.0,Единый налоговый платеж (УСН 1 кв),VTB
SE-a99ca572028c2802,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,478fb360560846ab,2025-04-21,2025-04,386038.07,"Единый налоговый платеж (НДФЛ за апрель, страх.взн за март, аванс трансп.налога за 1 кв. 25)",VTB
SE-d94708504a9d1f22,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,f9caa7148d621379,2025-04-30,2025-04,83235.0,Единый налоговый платеж (НДФЛ за апрель),VTB
SE-45ebf8a4234e823c,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,58493e677e5e87c0,2025-05-23,2025-05,287462.0,"Единый налоговый платеж (НДФЛ за май, страх. взн за апрель)",VTB
SE-d28b68e672afd287,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,1a42932b2c442e90,2025-06-02,2025-06,5401.0,Единый налоговый платеж (НДФЛ за май),VTB
SE-fbaded8f7d59d662,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,9e70173a3f778f74,2025-06-24,2025-06,364702.31,"Единый налоговый платеж (НДФЛ за июнь, страх. взн за май)",VTB
SE-0cbf2955adade07b,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,0985f34f8e6e9d87,2025-07-08,2025-07,16246.0,Единый налоговый платеж (НДФЛ за июнь),VTB
SE-7eaf3ccef5b00168,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,f6174530c24a86b3,2025-07-29,2025-07,155229.0,"Единый налоговый платеж (УСН 2 кв, трансп. налог за 2 кв)",VTB
SE-361585d33f28855d,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,21c3f4b34ca7434c,2025-07-29,2025-07,416312.3,"Единый налоговый платеж (НДФЛ за июль, страх. взн за июнь)",VTB
SE-9823b42031d819c8,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,80ef0550ebb982f7,2025-07-31,2025-07,38759.0,Единый налоговый платеж (НДФЛ за июль),VTB
SE-cd422f0e95953a1e,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,3d45c9733a948729,2025-08-22,2025-08,376782.06,"Единый налоговый платеж (НДФЛ за август, страх.взносы за июль)",VTB
SE-ba48365206b91717,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,d08dec5d543f6e0d,2025-09-01,2025-09,56024.0,Единый налоговый платеж (НДФЛ за август),VTB
SE-a02ad5195cc5ce2c,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,550b62d551ec3e66,2025-09-26,2025-09,260446.29,"Единый налоговый платеж (НДФЛ за сентябрь, страх.взносы за август)",VTB
SE-94349f9feb2e1368,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,229f67b4a84fbdba,2025-10-21,2025-10,170488.0,Единый налоговый платеж (НДФЛ за октябрь),VTB
SE-7000b93f141e622f,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,9c2d568fa6a809e7,2025-10-28,2025-10,77608.71,Единый налоговый платеж (УСН с учетом переплаты за 3 кв),VTB
SE-1e3f90de7b70b391,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,50e33ae1b503a754,2025-10-28,2025-10,208715.3,Единый налоговый платеж (страх.взносы за сентябрь),VTB
SE-43dde4f86297f3b7,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,da739b71bd5cba74,2025-11-11,2025-11,4264.0,Единый налоговый платеж (НДФЛ за октябрь),VTB
SE-4f94ad0dd86e0521,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,bb173655ef23142a,2025-11-21,2025-11,399534.47,"Единый налоговый платеж (НДФЛ за ноябрь, страх. взносы за октябрь)",VTB
SE-79209d1565dcc7f2,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,522947175a19aa0e,2025-12-13,2025-12,14.07,Единый налоговый платеж (пени),VTB
SE-9026983f9ff2967e,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,55ad01d6ef2bf733,2025-12-18,2025-12,395135.4,"Единый налоговый платеж (НДФЛ за декабрь, страх. взносы за ноябрь)",VTB
SE-89620b36cb12c4bb,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,70b40d51ae9de745,2025-12-30,2025-12,153892.0,Единый налоговый платеж (НДФЛ за декабрь),VTB
SE-47d4f2807c5682b3,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,ca913bd4fee06e23,2026-01-14,2026-01,191261.0,Единый налоговый платеж (УСН за 4 кв 2025),VTB
SE-8657937934328c8f,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,684b51671a312326,2026-01-14,2026-01,259108.22,Единый налоговый платеж (страх. взносы за декабрь 2025),VTB
SE-3df5a30f6825482f,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,9771e500db226560,2026-01-27,2026-01,10200.0,Единый налоговый платеж (трансп. налог за 4 кв 2025),VTB
SE-7fb8b3a557e0139f,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,cf6d07bacb9edf48,2026-04-24,2026-04,10200.0,Единый налоговый платеж (трансп. налог за 1 кв 2026),VTB
SE-d467154a6ee9a401,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,fad236e9cc399fa4,2026-06-18,2026-06,24383.7,Единый налоговый платеж (страх.взносы за 1 кв 2026) ИТОГО за период с 01.01.2024 по 22.06.2026 ДЕБЕТ КРЕДИТ ИСХОДЯЩИЙ ОС,VTB
SE-af9a75ccd47fcb0c,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,def1df30a22a318d,2024-02-15,2024-02,270867.91,Единый налоговый платеж (НДФЛ и страх. взносы январь-февраль) НДС не облагается,VTB
SE-64403e412a9cc34b,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,9a6eb0cbfb9d27e5,2024-02-27,2024-02,500.0,Единый налоговый платеж (штраф по реш. 755 от 26.02.2024) НДС не облагается,VTB
SE-e5c2a74eb89b4841,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,9f25bf39eb883883,2024-03-25,2024-03,273643.39,Единый налоговый платеж (НДФЛ и страх. взносы февраль-март) НДС не облагается,VTB
SE-5d755d24c9ec9bcf,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,b449bb85a1c24b8e,2024-05-03,2024-05,2700000.0,Единый налоговый платеж НДС не облагается,VTB
SE-8723f3c837c9c9fd,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,001ffd8a4b0db76d,2024-05-06,2024-05,129852.0,Единый налоговый платеж (НДФЛ за апрель) НДС не облагается,VTB
SE-091eda4d4834a80a,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,b35c086c3a4a8410,2024-05-22,2024-05,294200.0,Единый налоговый платеж НДС не облагается,VTB
SE-075da5e1c8d3bfa8,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,f2c5e46def915cf5,2024-05-28,2024-05,53852.0,Единый налоговый платеж НДС не облагается,VTB
SE-0b53a1db36db973b,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,b086b307209d9883,2024-06-21,2024-06,424698.52,Единый налоговый платеж (НДФЛ июнь и страх. взносы май) НДС не облагается,VTB
SE-b19408e3ed401660,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,6d62d974e2c6b495,2024-07-02,2024-07,15298.0,Единый налоговый платеж (НДФЛ ) НДС не облагается,VTB
SE-806ad48595978c72,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,4ddab479658bf13d,2024-07-12,2024-07,212267.9,Единый налоговый платеж НДС не облагается,VTB
SE-65d53ca945b3bbdb,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,4045b84bd5223790,2024-08-01,2024-08,4276.0,Единый налоговый платеж (НДФЛ за июль) НДС не облагается,VTB
SE-fec1d61de9b7d27f,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,8240240b832fb014,2024-08-27,2024-08,248840.29,Единый налоговый платеж НДС не облагается,VTB
SE-7d4bf4d173e30aa7,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,429a01503e90c293,2024-08-30,2024-08,41159.71,Единый налоговый платеж НДС не облагается,VTB
SE-159d7e9161724f2e,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,fb327f1f878b745b,2024-09-02,2024-09,1530.0,Единый налоговый платеж (НДФЛ) НДС не облагается,VTB
SE-1f169895f8984aad,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,29909f4c7410899d,2024-09-12,2024-09,4399.05,Единый налоговый платеж НДС не облагается,VTB
SE-9bea80a02f1a92dc,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,1facdfda6170645b,2024-09-26,2024-09,382742.87,"Единый налоговый платеж (НДФЛ за сент, страх. взн. за авг) НДС не облагается",VTB
SE-6caaddacd613664b,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,7c1ea5e173b2b710,2024-10-01,2024-10,350.0,Единый налоговый платеж (НДФЛ за сент) НДС не облагается,VTB
SE-4bb77d80ead7f814,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,1abb2e7055849f1c,2024-10-25,2024-10,650000.0,"Единый налоговый платеж (УСН, НДФЛ, страх взн) НДС не облагается",VTB
SE-3b16ef06e7b3fa20,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,25f5aeedb3cd7caa,2024-11-26,2024-11,207351.0,Единый налоговый платеж ( НДФЛ) НДС не облагается,VTB
SE-7de19b304218f980,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,8ef397da0f919417,2024-11-26,2024-11,281738.27,Единый налоговый платеж ( страх.взносы) НДС не облагается,VTB
SE-7aa917175d0a4e12,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,04b425df3e8ebd81,2025-01-27,2025-01,60370.0,Единый налоговый платеж (НДФЛ янв) НДС не облагается,VTB
SE-2be321bca968f456,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,43111db30abe0411,2025-01-31,2025-01,125112.0,Единый налоговый платеж (НДФЛ 2-я половина янв) НДС не облагается,VTB
SE-f19034bab1c01c61,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,4fc327240f3c4ffe,2025-02-14,2025-02,38000.0,Единый налоговый платеж (отриц.остаток ЕНС) НДС не облагается,VTB
SE-167b14679579e582,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,023e82b03627f954,2025-02-28,2025-02,282007.11,"Единый налоговый платеж (НДФЛ февр, страх.вз. янв) НДС не облагается",VTB
SE-4462ceec3d5bdd25,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,279746d490306947,2025-03-27,2025-03,344646.92,"Единый налоговый платеж (НДФЛ март, страх.вз. февр) НДС не облагается",VTB
SE-833cce52ef9b54e4,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,237daf750faab817,2025-04-23,2025-04,2000000.0,Единый налоговый платеж (УСН) НДС не облагается,VTB
SE-5faa8744c19a7f1d,CP-aa63b82facd423e4,МИ ФНС России по управлению долгом,7727406020,99ec6c4a520ed586,2025-04-30,2025-04,90012.0,Единый налоговый платеж (НДФЛ) НДС не облагается,VTB
